adl_id,Description,Fips_County,Date,population_2010,latitude,longitude,Land_Area,Water_Area,Total_Area,Y_bomb_threat,Y_cyberbullying,Y_harassment,Y_literature_dump,Y_not_specified,Y_performance,Y_vandalism,conspiracy,general_antisemitism,holocaust_denial,israel,money,nazi,oppression_connection,in_school,not_specified,outside_school,publication,school_event,school_trip,social_media,Perpetrator-crowd,Perpetrator-not_specified,Perpetrator-outsider,Perpetrator-parent,Perpetrator-school_personnel,Perpetrator-student,Perpetrator-students,Perpetrator-teacher,not specified,outsider,parent,school,school personnel,student,teacher
6222,high school student drew a swastika on his phone and showed it to his jewish classmate.,6013,-1.0054794520547945,"1,049,025",37.919478999999995,-121.95154299999999,715.937,87.833,803.77,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6277,"a swastika and ""nazi rules"" was painted onto a door at a school.",17031,-1.0054794520547945,"5,194,675",41.894294,-87.645455,945.326,689.533,"1,634.86",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6238,"k-12 student posted a video of another student saying: ""i don't like jewish people. i don't like jewish people because they feel entitled because of the holocaust.""¬†",27053,-1.0054794520547945,"1,152,425",45.006064,-93.475185,553.591,52.956,606.547,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3809,swastika vandalism discovered at a school.,34013,-1.0054794520547945,"783,969",40.787217,-74.24613599999999,126.212,3.419,129.631,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6374,anti-semitic graffiti was spray-painted on a several buildings at a middle school.,6059,-1.0904109589041096,"3,010,232",33.675686999999996,-117.777207,790.568,157.498,948.066,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6368,swastika vandalism and homophobic slurs were graffitied onto a school bus parked at an elementary school.,18043,-1.0904109589041096,"74,578",38.317937,-85.911474,147.935,1.023,148.958,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6358,a schools' softball field was defaced with swastika graffiti.,50015,-1.0904109589041096,"24,475",44.603504,-72.638356,458.797,4.889,463.686,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6380,law enforcement reported that a large white swastika was painted onto a school field.,50015,-1.0904109589041096,"24,475",44.603504,-72.638356,458.797,4.889,463.686,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6390,elementary school student was a victim of anti-semitic bullying that included taunts and written harassment.,4015,-1.1753424657534246,"200,186",35.717705,-113.74968899999999,"13,311.08",149.565,"13,460.65",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6476,swastika graffiti discovered in school bathroom.,12086,-1.1753424657534246,"2,496,435",25.610494,-80.499045,"1,897.72",533.467,"2,431.18",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6461,a swastika was spray-painted on the sidewalk that is across the street from a jewish day school.,12086,-1.1753424657534246,"2,496,435",25.610494,-80.499045,"1,897.72",533.467,"2,431.18",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6404,jewish boy received anti-semitic death threats from classmates in school via social media.,17097,-1.1753424657534246,"703,462",42.326444,-87.43611800000001,443.67,924.809,"1,368.48",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6474,swastika graffiti was discovered inside a bathroom at a high school.,18097,-1.1753424657534246,"903,393",39.782976,-86.13579399999999,396.298,6.71,403.008,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6462,swastika vandalism was discovered in a bathroom at an elementary school.,25017,-1.1753424657534246,"1,503,085",42.479477,-71.396507,817.817,29.243,847.06,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6432,"student at a high school told others ""gas the jews"" and performed a nazi salute.",27037,-1.1753424657534246,"398,552",44.670893,-93.062481,562.168,24.699,586.867,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6416,"a jewish student was harassed with anti-semitic remarks by another student who told her that ""jews belong in a pot"" and that ""hitler had the right idea.""",31111,-1.1753424657534246,"36,288",41.050321999999994,-100.74448100000001,"2,564.07",11.058,"2,575.13",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6401,jewish student at a high school victim of anti-semitic harassment and bullying by another student.,33019,-1.1753424657534246,"43,742",43.361188,-72.222084,537.313,14.681,551.994,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6403,jewish student victim of anti-semitic harassment by classmate both in person and on facebook.,33019,-1.1753424657534246,"43,742",43.361188,-72.222084,537.313,14.681,551.994,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7086,a swastika and the n-word were written in a bathroom at a high school.,34003,-1.1753424657534246,"905,116",40.95909,-74.074522,233.009,13.662,246.671,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6466,swastika vandalism was discovered inside a school.,36061,-1.1753424657534246,"1,585,873",40.776557000000004,-73.970174,22.829,10.762,33.591,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6440,jewish school received a threatening email that was anti-semitic in nature.,39049,-1.1753424657534246,"1,163,414",39.969446999999995,-83.008258,532.188,11.32,543.508,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6421,jewish school received an anti-semitic and threatening email.,55079,-1.1753424657534246,"947,735",43.017655,-87.481575,241.402,948.137,"1,189.54",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6624,"anti-semitic, anti-minority, and racial graffiti was discovered inside a bathroom at a middle school.",1073,-1.2575342465753425,"658,466",33.553444,-86.896536,"1,111.28",12.538,"1,123.81",0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6579,"a middle school student was told by a peer: ""you're a jew. i'm going to burn you!""",4013,-1.2575342465753425,"3,817,117",33.346540999999995,-112.495534,"9,200.14",24.246,"9,224.39",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6493,"a middle school-aged jewish boy was verbally assaulted by his teacher in front of his classmates, and told him he was not a jew.",4013,-1.2575342465753425,"3,817,117",33.346540999999995,-112.495534,"9,200.14",24.246,"9,224.39",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6618,"three swastikas were drawn on the campus of a public high school, which has a large jewish population.",6037,-1.2575342465753425,"9,818,605",34.196397999999995,-118.26186200000001,"4,057.88",693.058,"4,750.94",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6532,jewish student's classwork was defaced by her classmate with a swastika.,6059,-1.2575342465753425,"3,010,232",33.675686999999996,-117.777207,790.568,157.498,948.066,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6583,middle school student made anti-semitic remarks in a group chat.,6073,-1.2575342465753425,"3,095,313",33.023604,-116.776117,"4,206.63",319.055,"4,525.69",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6666,swastika were drawn on bathroom mirrors at a middle school using using an orange crayon.,6113,-1.2575342465753425,"200,849",38.679268,-121.903178,"1,014.69",8.868,"1,023.56",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6541,"one student said to another student: ""get away from me you dirty jew.""",8069,-1.2575342465753425,"299,630",40.663090999999994,-105.48213100000001,"2,596.00",37.952,"2,633.95",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6540,jewish student was the victim of anti-semitic bullying by peers.,8069,-1.2575342465753425,"299,630",40.663090999999994,-105.48213100000001,"2,596.00",37.952,"2,633.95",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6664,a swastika sticker was affixed to a bathroom wall at the school without walls.,11001,-1.2575342465753425,"601,723",38.904149,-77.017094,61.048,7.292,68.34,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6596,swastika vandalism discovered in the bathroom at a k-8 school.,12086,-1.2575342465753425,"2,496,435",25.610494,-80.499045,"1,897.72",533.467,"2,431.18",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6633,a swastika chalked on steps near a basketball court and playground at a school.,25009,-1.2575342465753425,"743,159",42.642711,-70.865107,492.563,335.911,828.474,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6568,"a student at a middle school proclaimed ""i am not going to sit there, that's the chair for jews!""",25009,-1.2575342465753425,"743,159",42.642711,-70.865107,492.563,335.911,828.474,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6641,swastika etching discovered on a desk at a high school.,25017,-1.2575342465753425,"1,503,085",42.479477,-71.396507,817.817,29.243,847.06,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6620,a swastika was discovered to have been etched into a desk at a high school.,25017,-1.2575342465753425,"1,503,085",42.479477,-71.396507,817.817,29.243,847.06,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6593,a student discovered two swastikas drawn into a classroom bench at a high school.,25017,-1.2575342465753425,"1,503,085",42.479477,-71.396507,817.817,29.243,847.06,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6487,jewish student victim of anti-semitic bullying by peers at school.,25021,-1.2575342465753425,"670,850",42.169703000000005,-71.179875,396.105,48.241,444.346,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6663,a swastika was drawn on a classroom desk at winston churchill high school.,24031,-1.2575342465753425,"971,777",39.137382,-77.203063,491.254,15.693,506.947,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6686,"graffiti discovered in a bathroom at a school that included racist and anti-semitic messages including ""i hate jews.""",26161,-1.2575342465753425,"344,791",42.252327,-83.844634,705.965,16.454,722.419,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6553,"jewish student victim of anti-semitic harassment. classmate told her ""you don't understand it because you're a dirty jew and all jews deserve to die.""",37119,-1.2575342465753425,"919,628",35.246862,-80.833832,523.842,22.067,545.909,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6554,middle school performed a play that made fun of the holocaust.,37119,-1.2575342465753425,"919,628",35.246862,-80.833832,523.842,22.067,545.909,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6647,swastika vandalism discovered in school bathroom.,34003,-1.2575342465753425,"905,116",40.95909,-74.074522,233.009,13.662,246.671,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6395,a swastika and kkk graffiti were discovered in a classroom at a high school.,34003,-1.2575342465753425,"905,116",40.95909,-74.074522,233.009,13.662,246.671,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6538,jewish student received an anti-semitic meme in a message from a classmate.,34007,-1.2575342465753425,"513,657",39.802352,-74.961251,221.263,6.03,227.293,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6612,student drew a swastika in the bathroom using feces.,34007,-1.2575342465753425,"513,657",39.802352,-74.961251,221.263,6.03,227.293,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6544,"a swastika, the word kike, and the n-word were spray-painted on a wall at a high school.",34039,-1.2575342465753425,"536,499",40.659871,-74.308696,102.855,2.546,105.401,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6542,"vandalism that included swastikas, the word kike, the n-word, and kkk were discovered at a school.",34039,-1.2575342465753425,"536,499",40.659871,-74.308696,102.855,2.546,105.401,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6648,swastika vandalism discovered in school bathroom.,34039,-1.2575342465753425,"536,499",40.659871,-74.308696,102.855,2.546,105.401,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6649,swastika vandalism discovered in school bathroom.,36105,-1.2575342465753425,"77,547",41.720176,-74.76468,968.132,28.591,996.723,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6543,"students at a high school gave the ""heil hitler"" salute in class.",36105,-1.2575342465753425,"77,547",41.720176,-74.76468,968.132,28.591,996.723,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6671,flyers for the jewish student union at a public high school were defaced with hateful words.,41051,-1.2575342465753425,"735,334",45.547693,-122.41717299999999,431.297,34.306,465.603,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6645,anti-semitic and racist graffiti spray-painted on the walls of a middle school.,42017,-1.2575342465753425,"625,249",40.336887,-75.10706,604.307,17.567,621.874,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6643,anti-semitic and racist graffiti spray-painted on the exterior walls of a middle school.,42017,-1.2575342465753425,"625,249",40.336887,-75.10706,604.307,17.567,621.874,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6529,"jewish student received message saying ""stfu, kike!""",48029,-1.2575342465753425,"1,714,773",29.448671,-98.520147,"1,239.82",16.266,"1,256.09",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6507,"middle school student bullied by another student who disparagingly called him ""jewy.""",49035,-1.2575342465753425,"1,029,655",40.667882,-111.92424399999999,742.282,65.085,807.367,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6599,a swastika was carved into a table in a classroom.,50015,-1.2575342465753425,"24,475",44.603504,-72.638356,458.797,4.889,463.686,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6518,"students at a high school published a newsletter called ""the money jew"" that was filled with anti-semitic propaganda.",53033,-1.2575342465753425,"1,931,249",47.493553999999996,-121.832375,"2,115.57",191.303,"2,306.87",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6611,a school desk was vandalized with swastika graffiti.,53033,-1.2575342465753425,"1,931,249",47.493553999999996,-121.832375,"2,115.57",191.303,"2,306.87",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4823,"a daily stormer book club, an alt right group, distributed flyers at maybeck high school. the flyers read: ""every time some anti-white, anti-america, anti-freedom event takes place, you look at it, and it's jews behind it.""",6001,-1.2767123287671234,"1,510,271",37.648081,-121.91330400000001,739.017,82.311,821.328,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6763,"jewish boy verbally harassed by classmates who called him a ""penny-pincher jew,"" among other things.",6013,-1.3424657534246576,"1,049,025",37.919478999999995,-121.95154299999999,715.937,87.833,803.77,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6901,anti-semitic symbols etched and painted in boys' bathroom at a middle school.,6041,-1.3424657534246576,"252,409",38.051817,-122.745974,520.306,307.886,828.192,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6910,middle school defaced with swastika graffiti.,6073,-1.3424657534246576,"3,095,313",33.023604,-116.776117,"4,206.63",319.055,"4,525.69",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6820,anti-semitic graffiti discovered at an elementary school.,6073,-1.3424657534246576,"3,095,313",33.023604,-116.776117,"4,206.63",319.055,"4,525.69",0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6799,"jewish high school student victim of anti-semitic harassment and bullying that included anti-semitic jokes and being physically labeled ""jew.""",6095,-1.3424657534246576,"413,344",38.267226,-121.939594,821.765,84.427,906.192,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6890,"graffiti that read: ""burn the jews"" was written on an elementary school playground.",8001,-1.3424657534246576,"441,603",39.874325,-104.331872,"1,167.65",16.243,"1,183.90",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6867,"anti-semitic, racist and homophobic vandalism discovered in a bathroom at eaglecrest high school.",8001,-1.3424657534246576,"441,603",39.874325,-104.331872,"1,167.65",16.243,"1,183.90",0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6714,anti-semitic harassment in school.,8005,-1.3424657534246576,"572,003",39.644632,-104.331733,798.1,7.337,805.437,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6939,swastika graffiti discovered at a middle school.,8059,-1.3424657534246576,"534,543",39.586459999999995,-105.24560100000001,764.208,9.825,774.033,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6711,"a student used the word ""jew"" in a disparaging way to insult another student.",8069,-1.3424657534246576,"299,630",40.663090999999994,-105.48213100000001,"2,596.00",37.952,"2,633.95",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6712,"during class, a student called out: ""i call upon jesus to kill all jews.""",8069,-1.3424657534246576,"299,630",40.663090999999994,-105.48213100000001,"2,596.00",37.952,"2,633.95",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6843,swastika vandalism discovered in a middle school.,9001,-1.3424657534246576,"916,829",41.228103000000004,-73.36675699999999,624.89,212.033,836.923,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6715,"image advertising something at a school was edited to read ""save a turkey roast a jew.""",9001,-1.3424657534246576,"916,829",41.228103000000004,-73.36675699999999,624.89,212.033,836.923,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6713,jewish student discovered someone had left a swastika image on her desk and a fellow student made a disparaging comment about jews to her.,9003,-1.3424657534246576,"894,014",41.806053000000006,-72.732916,735.097,15.527,750.624,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6846,swastika graffiti discovered at a high school.,9009,-1.3424657534246576,"862,477",41.349717,-72.900204,604.506,257.551,862.057,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7577,swastika graffiti discovered at a k-12 private school.,11001,-1.3424657534246576,"601,723",38.904149,-77.017094,61.048,7.292,68.34,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6885,swastika graffiti discovered in a middle school.,12057,-1.3424657534246576,"1,229,226",27.90659,-82.349568,"1,020.21",245.551,"1,265.77",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6770,"jewish middle school student bullied my other students who called him ""jew boy"" and ""dumb jewish kid.""",12073,-1.3424657534246576,"275,487",30.45931,-84.2778,666.852,34.937,701.789,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6823,jewish boy at a middle school discovered a swastika had been drawn on his school locker.,17031,-1.3424657534246576,"5,194,675",41.894294,-87.645455,945.326,689.533,"1,634.86",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6844,"anti-semitic and racist graffiti written in a bathroom at a school that included a swastika and the message: ""gas the jews.""",17031,-1.3424657534246576,"5,194,675",41.894294,-87.645455,945.326,689.533,"1,634.86",0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6755,an image of a swastika was sent to mostly jewish students via apple airdrop.,17031,-1.3424657534246576,"5,194,675",41.894294,-87.645455,945.326,689.533,"1,634.86",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6896,swastika graffiti discovered in the bathroom at a high school.,17031,-1.3424657534246576,"5,194,675",41.894294,-87.645455,945.326,689.533,"1,634.86",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6788,school peer drew a swastika on a piece of paper in front of jewish classmate.,22071,-1.3424657534246576,"343,829",30.068635999999998,-89.93900699999999,169.423,180.789,350.212,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6895,a number of swastikas were discovered in a high school over the course of two weeks.,25009,-1.3424657534246576,"743,159",42.642711,-70.865107,492.563,335.911,828.474,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6897,swastika vandalism discovered in a high school bathroom.,25009,-1.3424657534246576,"743,159",42.642711,-70.865107,492.563,335.911,828.474,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6894,swastika vandalism discovered in a high school bathroom.,25009,-1.3424657534246576,"743,159",42.642711,-70.865107,492.563,335.911,828.474,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6898,swastika vandalism discovered in a high school bathroom.,25009,-1.3424657534246576,"743,159",42.642711,-70.865107,492.563,335.911,828.474,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6827,swastika vandalism discovered in an elevator at a high school.,25017,-1.3424657534246576,"1,503,085",42.479477,-71.396507,817.817,29.243,847.06,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6828,swastika vandalism discovered in a bathroom at a middle school.,25017,-1.3424657534246576,"1,503,085",42.479477,-71.396507,817.817,29.243,847.06,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6839,swastika graffiti discovered in a bathroom at a high school.,25017,-1.3424657534246576,"1,503,085",42.479477,-71.396507,817.817,29.243,847.06,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6838,swastika graffiti discovered in a stairwell at a high school.,25017,-1.3424657534246576,"1,503,085",42.479477,-71.396507,817.817,29.243,847.06,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6906,racist and anti-semitic graffiti discovered in a middle school.¬†,25021,-1.3424657534246576,"670,850",42.169703000000005,-71.179875,396.105,48.241,444.346,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
